clsprty,stfeco,gndr,agea,edulvlb,
2,6,2,45,229,
2,5,1,54,229,
1,5,2,50,321,
2,6,2,52,720,
2,4,2,59,720,
2,6,2,48,229,
1,5,1,76,313,
8,5,2,68,213,
1,6,1,42,229,
2,7,2,42,323,
1,7,2,62,229,
1,3,1,57,229,
2,6,2,26,720,
1,5,2,40,720,
1,2,2,74,421,
2,5,2,64,313,
1,8,1,62,323,
2,3,1,52,229,
2,5,1,29,229,
2,8,1,25,323,
2,8,2,73,323,
1,6,2,68,421,
2,6,1,55,321,
2,8,1,49,213,
2,5,1,33,720,
1,8,2,36,620,
2,7,1,38,229,
2,7,2,36,620,
2,8,1,66,311,
1,5,1,66,229,
2,9,2,73,229,
1,6,1,19,213,
8,8,2,80,0,
2,8,1,19,213,
1,5,1,47,229,
2,5,2,22,313,
2,88,2,18,213,
1,7,1,41,229,
2,7,2,40,323,
2,6,1,61,323,
2,5,1,55,213,
2,2,2,61,421,
1,7,2,36,323,
2,5,1,59,229,
2,6,1,25,620,
1,7,1,63,229,
2,7,1,16,113,
2,6,1,64,323,
2,2,1,67,323,
1,6,2,31,720,
1,7,2,59,229,
2,5,2,70,323,
2,5,2,39,720,
2,3,2,41,323,
2,8,2,18,213,
1,3,1,63,229,
1,10,1,72,323,
1,6,2,64,323,
2,5,2,37,323,
7,7,1,40,213,
1,88,1,28,229,
1,10,1,83,313,
2,4,1,56,229,
1,6,2,63,323,
2,0,2,77,323,
2,7,2,17,213,
1,8,1,74,229,
2,1,1,58,229,
1,2,1,36,720,
2,6,2,22,313,
7,88,2,82,213,
2,5,1,27,620,
2,2,1,68,213,
2,3,2,36,620,
1,5,1,70,421,
2,6,1,50,620,
2,6,1,56,229,
2,5,2,25,620,
2,6,2,78,229,
2,7,1,22,313,
8,5,1,41,323,
1,8,1,32,229,
2,10,1,27,323,
2,0,2,66,229,
2,8,2,17,213,
1,6,1,37,620,
2,7,1,64,213,
2,1,1,19,213,
1,7,2,79,0,
1,8,1,37,720,
2,7,2,39,321,
2,3,1,60,229,
2,7,1,32,321,
1,5,2,28,720,
2,4,2,47,229,
8,4,1,31,720,
1,1,2,72,720,
2,3,1,61,229,
2,0,2,56,229,
1,6,1,42,229,
2,5,2,30,229,
1,6,2,28,313,
2,6,2,35,720,
2,7,2,49,229,
1,6,2,52,229,
2,7,1,22,321,
1,9,1,38,323,
1,1,1,26,213,
2,8,1,34,229,
2,4,1,27,323,
2,6,2,45,720,
1,7,1,40,323,
2,5,2,60,213,
2,6,1,29,229,
1,3,2,48,229,
2,88,2,81,229,
2,2,2,35,229,
2,6,2,54,229,
2,5,1,37,720,
2,88,2,52,311,
2,5,1,18,213,
1,9,2,28,323,
2,5,1,67,229,
2,4,1,44,321,
1,6,2,62,620,
2,5,2,20,313,
2,7,1,47,229,
1,6,1,21,213,
2,8,1,18,213,
1,5,2,69,229,
2,3,1,50,620,
2,3,2,35,323,
2,5,2,84,0,
2,6,1,37,323,
1,8,1,46,323,
2,6,1,17,213,
2,6,1,86,213,
2,7,2,18,213,
1,5,2,63,213,
2,4,2,54,229,
1,3,1,70,323,
2,4,1,71,720,
1,6,1,49,323,
1,6,2,70,229,
1,0,1,32,620,
2,6,1,69,213,
2,8,1,28,323,
2,9,1,61,720,
2,6,2,22,323,
1,5,1,62,229,
2,8,2,28,323,
2,8,1,42,229,
1,5,1,41,620,
1,6,1,20,321,
2,8,2,28,720,
2,8,1,36,620,
2,3,1,22,323,
2,6,2,21,313,
2,5,1,46,620,
2,88,1,16,213,
1,8,1,67,229,
2,1,2,48,313,
1,3,1,47,323,
1,4,2,70,113,
2,4,2,27,720,
2,0,1,53,520,
1,5,2,79,113,
1,5,1,31,610,
1,8,2,71,800,
1,3,2,63,113,
2,5,2,40,313,
2,2,2,48,213,
2,3,1,15,113,
1,4,1,61,313,
1,2,2,47,113,
1,3,1,48,313,
1,4,2,43,313,
2,6,1,37,313,
1,6,2,74,610,
1,5,2,52,113,
2,2,2,22,323,
2,7,2,80,0,
1,5,1,53,720,
1,2,1,54,113,
2,7,1,19,213,
2,0,1,31,323,
2,5,2,73,113,
1,3,2,46,313,
2,4,2,33,610,
1,4,1,27,213,
2,7,2,48,113,
1,4,2,74,113,
2,4,2,40,113,
1,6,1,37,610,
1,8,1,78,113,
2,1,2,57,0,
1,4,1,51,620,
2,6,1,43,313,
1,3,2,88,0,
1,5,1,71,720,
2,4,1,38,229,
1,6,1,43,113,
1,7,2,26,620,
1,3,2,60,113,
1,7,2,59,313,
1,5,2,41,610,
1,0,2,74,113,
2,7,1,35,213,
2,4,2,20,313,
1,6,2,48,113,
1,6,1,58,113,
2,0,2,61,113,
2,4,2,46,610,
1,6,1,69,113,
2,88,1,79,113,
1,3,2,58,213,
1,4,1,86,113,
1,6,2,17,323,
2,7,2,999,800,
2,6,2,83,113,
2,3,2,20,313,
1,1,1,80,113,
1,8,1,67,620,
1,6,2,43,720,
1,1,2,35,313,
1,0,2,66,113,
1,7,1,54,113,
1,4,1,69,113,
1,6,1,79,113,
1,8,1,61,113,
1,2,1,52,113,
1,4,2,78,113,
1,5,1,30,313,
2,6,1,60,720,
1,4,1,23,313,
2,7,1,52,610,
2,3,1,42,113,
1,6,2,52,213,
1,3,2,88,113,
2,2,2,38,620,
2,4,1,27,720,
2,4,2,35,113,
1,7,2,46,313,
1,9,1,72,113,
1,6,2,42,313,
1,88,1,73,113,
1,5,1,74,113,
1,7,1,61,113,
1,8,2,53,323,
1,5,1,86,113,
2,2,2,54,113,
2,6,2,56,423,
1,8,1,37,620,
1,5,1,63,213,
2,5,2,43,520,
1,7,1,81,0,
2,2,2,79,720,
1,4,1,54,800,
2,10,1,83,113,
1,2,2,999,113,
2,4,1,27,213,
1,8,1,75,720,
2,4,2,71,610,
1,9,2,19,313,
1,6,2,73,113,
2,4,2,36,710,
2,3,2,42,313,
2,7,1,37,720,
1,5,2,71,113,
2,2,2,50,113,
2,5,1,46,313,
1,6,2,51,313,
1,8,1,90,113,
1,6,2,21,213,
1,88,2,73,113,
1,5,2,56,313,
1,7,1,48,113,
1,7,1,40,213,
1,7,1,23,313,
1,2,2,48,113,
2,5,2,46,423,
1,6,2,58,213,
1,6,1,59,113,
2,5,1,16,213,
1,5,1,71,113,
1,4,1,80,313,
1,4,1,45,113,
1,7,2,71,113,
1,3,1,45,113,
1,8,2,48,213,
2,1,2,46,323,
1,6,1,38,313,
1,3,1,48,323,
1,5,2,70,113,
2,4,2,34,213,
2,3,1,44,610,
1,6,1,39,313,
1,5,2,77,113,
2,0,2,74,113,
2,5,1,40,620,
2,3,2,55,113,
1,5,2,68,113,
1,8,1,63,113,
1,6,2,47,313,
2,2,2,37,620,
2,4,1,22,423,
1,7,2,66,113,
1,3,2,63,113,
1,4,1,60,113,
1,5,2,45,313,
1,3,2,59,213,
2,1,2,49,213,
2,6,2,20,313,
1,2,2,68,113,
2,88,1,84,0,
2,2,2,35,710,
1,5,2,41,620,
1,2,1,46,213,
1,5,2,70,113,
1,4,2,28,213,
1,4,2,48,720,
1,5,2,44,213,
2,5,2,23,323,
2,5,1,54,113,
2,6,1,18,229,
1,5,1,32,520,
1,6,2,47,710,
2,4,2,30,323,
1,6,1,41,720,
2,2,2,21,213,
1,5,1,36,620,
2,88,2,76,0,
1,2,1,53,213,
7,0,1,60,113,
1,0,2,45,113,
2,6,2,59,423,
1,4,1,68,313,
2,8,2,32,213,
1,4,1,48,323,
2,88,1,40,113,
2,3,1,72,113,
1,5,1,42,323,
1,5,1,40,323,
1,3,2,43,229,
2,5,2,39,213,
2,6,2,29,720,
1,5,1,81,113,
1,0,2,75,113,
1,4,1,79,113,
2,4,1,31,423,
2,0,1,36,113,
1,4,2,54,313,
1,6,1,56,710,
7,5,1,89,113,
1,3,2,33,113,
1,3,1,77,113,
2,3,2,74,113,
1,7,2,76,313,
2,4,2,30,323,
1,4,1,30,620,
1,4,1,31,720,
1,5,1,67,720,
2,88,2,51,113,
1,8,1,68,113,
1,1,1,23,423,
2,2,2,43,113,
1,3,1,76,113,
1,6,2,63,113,
1,0,1,75,113,
1,6,1,78,113,
1,6,2,55,313,
1,6,2,66,113,
1,7,2,61,113,
1,5,2,52,5555,
1,5,2,42,720,
2,0,1,68,113,
1,3,2,35,323,
1,5,1,42,213,
1,6,2,63,5555,
2,2,1,42,610,
1,4,1,59,113,
1,4,2,30,323,
1,9,1,72,113,
2,2,2,60,620,
2,88,2,90,0,
2,6,1,17,213,
1,7,2,87,620,
2,0,1,48,113,
1,6,2,41,710,
1,6,1,40,620,
1,88,1,46,213,
2,3,2,18,213,
2,3,2,53,113,
1,3,2,30,313,
1,4,1,78,520,
7,88,2,79,113,
2,88,2,27,520,
2,3,1,36,610,
1,2,1,21,313,
2,4,2,21,313,
1,4,2,76,213,
1,7,1,51,213,
1,2,1,38,520,
1,7,2,66,610,
2,6,2,20,313,
1,5,2,76,113,
1,3,2,89,113,
1,5,1,42,620,
2,5,2,40,213,
1,0,1,66,313,
1,1,2,77,313,
1,2,1,77,0,
1,5,1,84,213,
1,3,1,40,720,
1,4,2,64,213,
1,4,2,64,610,
1,2,1,43,213,
1,6,1,21,313,
1,5,2,50,720,
2,3,1,48,213,
1,3,1,59,520,
1,5,2,35,313,
1,2,2,84,113,
1,8,1,77,113,
2,2,2,74,113,
1,6,2,45,720,
1,2,1,50,113,
1,5,2,62,720,
1,4,2,34,610,
1,6,2,58,113,
1,7,1,72,313,
1,5,2,16,213,
2,9,2,51,520,
1,5,2,34,423,
2,9,1,30,620,
1,1,2,68,113,
2,6,2,17,213,
2,4,2,84,213,
1,4,2,44,720,
1,5,1,77,720,
1,2,2,58,113,
1,3,2,46,720,
1,4,2,64,313,
1,7,2,79,113,
1,7,2,999,313,
1,5,2,82,313,
1,4,1,61,113,
2,8,2,59,113,
1,7,2,53,229,
2,1,2,50,720,
2,2,2,38,313,
1,0,2,72,113,
1,1,1,61,520,
2,5,2,65,113,
1,5,1,59,720,
2,0,2,50,213,
1,5,1,82,113,
1,88,1,29,720,
1,5,2,40,113,
7,3,2,27,620,
2,8,1,26,423,
2,4,1,43,710,
1,4,2,51,520,
2,3,2,33,620,
7,8,1,62,113,
1,6,1,53,313,
1,5,2,70,113,
2,2,1,31,720,
1,6,1,43,720,
2,4,2,75,610,
1,4,1,16,213,
1,7,2,67,610,
1,6,2,63,113,
1,5,2,68,113,
1,4,2,62,710,
2,5,1,56,620,
2,6,2,41,720,
2,3,2,32,313,
1,5,1,70,620,
1,3,2,67,213,
1,5,2,67,313,
2,5,2,69,313,
1,4,1,53,313,
1,7,2,53,323,
1,6,2,35,423,
2,7,1,27,323,
1,5,1,75,313,
1,2,2,68,213,
2,0,1,54,113,
1,2,1,49,113,
1,3,2,75,113,
1,4,2,85,113,
2,3,2,28,313,
1,7,2,34,323,
1,7,2,41,710,
2,2,2,45,113,
1,4,1,61,0,
1,0,2,62,213,
2,3,2,44,313,
1,5,1,33,113,
2,4,2,44,313,
2,3,2,28,720,
1,6,1,67,113,
1,4,2,58,720,
1,0,1,44,0,
1,7,2,999,620,
1,7,2,57,113,
1,3,1,57,313,
1,7,1,32,720,
1,5,2,53,213,
1,4,2,58,620,
1,3,2,26,222,
1,5,2,57,113,
1,3,1,42,720,
1,4,2,58,213,
1,2,1,79,213,
8,88,1,16,213,
1,3,1,54,720,
2,3,2,49,323,
2,5,2,56,229,
1,4,2,44,323,
2,3,2,83,0,
1,4,2,58,710,
1,4,1,57,213,
1,6,2,78,113,
2,5,2,79,0,
2,6,2,37,313,
1,7,2,37,720,
1,0,2,40,620,
2,4,1,62,720,
1,5,2,58,113,
1,0,2,70,113,
1,7,2,45,313,
1,5,2,70,313,
1,5,2,57,313,
2,8,2,39,720,
2,2,1,29,720,
1,5,1,67,113,
1,6,1,45,720,
2,5,2,38,313,
2,5,2,23,610,
1,3,1,32,720,
1,6,1,57,213,
1,6,1,39,720,
1,5,2,75,720,
2,5,2,48,720,
1,3,1,88,113,
1,88,2,64,113,
2,88,1,74,113,
2,6,1,41,620,
1,3,1,42,313,
1,10,2,32,323,
1,0,2,50,710,
1,5,2,81,720,
1,3,1,55,313,
2,6,2,23,620,
2,3,2,63,620,
1,5,2,44,720,
1,4,1,54,113,
1,5,2,29,520,
1,0,1,70,113,
2,2,2,55,720,
2,6,1,28,610,
1,6,1,74,113,
1,6,2,55,313,
1,4,1,54,710,
1,5,2,37,710,
1,3,2,77,113,
1,7,1,64,113,
1,5,2,65,423,
1,6,2,67,113,
1,0,2,81,113,
2,5,1,66,720,
2,4,2,55,113,
2,6,2,38,313,
2,6,2,40,800,
1,3,2,41,113,
2,6,1,40,800,
1,3,1,46,213,
1,3,1,39,213,
1,4,1,57,213,
1,4,2,58,213,
2,7,2,64,113,
1,8,1,64,313,
2,7,2,48,213,
1,7,2,48,113,
2,1,1,41,113,
2,88,2,72,113,
1,2,1,58,213,
2,10,1,64,113,
1,4,2,26,720,
1,4,1,53,423,
2,7,2,82,0,
1,5,2,54,213,
2,8,1,63,113,
1,3,1,71,113,
2,0,2,57,213,
1,1,1,69,720,
2,88,2,74,113,
2,4,1,70,113,
1,2,2,82,113,
1,5,1,48,213,
1,88,2,71,113,
2,6,2,28,720,
1,6,2,42,113,
2,6,1,72,313,
2,8,1,32,710,
1,8,1,73,0,
2,7,1,19,323,
1,5,2,77,113,
1,2,2,33,620,
1,3,2,70,113,
1,4,1,60,800,
2,0,1,74,113,
1,3,2,57,213,
2,3,2,81,113,
1,4,1,39,113,
1,5,2,67,113,
2,2,2,37,113,
1,4,2,27,720,
1,5,2,54,313,
1,5,2,25,313,
1,3,2,30,313,
1,6,2,67,113,
2,6,2,31,313,
1,7,1,48,213,
1,6,2,69,313,
1,8,1,72,113,
1,4,2,65,213,
1,7,1,79,313,
2,7,1,20,313,
1,3,2,82,113,
1,7,1,22,313,
1,6,2,72,113,
1,8,1,43,313,
2,4,1,67,423,
1,7,1,64,113,
1,6,2,39,313,
1,88,2,71,113,
1,6,1,66,113,
1,7,1,71,113,
1,0,2,76,0,
1,4,2,57,113,
1,5,1,69,113,
1,6,1,17,213,
1,8,2,51,113,
1,5,1,81,113,
1,9,2,81,113,
2,5,2,42,720,
2,88,1,77,113,
1,7,2,56,113,
1,6,1,52,213,
1,6,1,60,800,
8,6,2,29,720,
1,2,2,55,213,
1,7,2,73,720,
2,0,1,50,213,
2,4,2,29,720,
1,7,2,63,113,
2,0,2,75,720,
2,3,1,44,710,
1,4,1,65,213,
1,6,2,70,620,
2,7,2,27,323,
2,4,2,48,313,
1,2,1,56,113,
2,8,1,53,423,
1,7,2,61,113,
1,3,2,48,620,
1,4,1,64,213,
2,3,1,61,113,
1,3,2,44,620,
2,5,2,27,213,
2,6,1,43,620,
2,5,2,34,610,
1,6,1,47,113,
1,4,2,58,520,
2,5,1,54,0,
2,88,2,66,113,
2,4,2,56,620,
1,5,2,78,113,
1,2,1,43,610,
2,3,1,31,423,
1,4,2,71,113,
2,6,2,48,113,
1,4,2,999,213,
1,4,2,52,323,
1,6,1,45,620,
2,6,2,34,620,
1,5,2,50,720,
1,6,2,59,113,
1,4,2,64,113,
1,0,2,58,113,
1,6,2,65,113,
1,4,2,16,213,
1,0,2,39,213,
1,1,1,72,113,
1,1,1,46,113,
1,7,1,58,213,
1,2,2,73,113,
1,2,2,52,313,
1,2,2,85,113,
1,2,2,82,113,
2,6,2,19,213,
1,4,2,48,313,
2,88,2,59,113,
1,4,2,19,313,
1,5,2,67,213,
2,4,2,61,620,
1,5,1,47,720,
2,7,2,53,113,
2,5,1,26,313,
2,4,2,32,720,
2,6,1,23,313,
1,7,1,41,720,
2,6,2,67,113,
1,4,2,36,423,
2,7,1,27,113,
2,4,2,38,620,
8,0,1,30,313,
1,2,2,80,213,
1,3,2,63,113,
2,5,1,23,323,
1,3,1,81,610,
1,2,2,69,213,
1,4,2,75,113,
1,9,2,79,113,
1,3,1,48,520,
2,2,2,49,720,
1,0,2,63,113,
2,7,2,17,313,
7,4,2,72,620,
1,5,2,56,113,
2,3,1,42,720,
2,2,1,16,113,
1,4,1,21,313,
1,7,2,78,213,
1,3,2,37,213,
1,1,1,31,710,
2,6,1,50,213,
2,7,1,21,313,
2,4,2,44,720,
2,0,2,39,620,
1,9,1,77,113,
1,1,2,32,323,
2,6,2,33,720,
1,3,1,48,213,
2,88,2,20,313,
1,2,1,62,213,
2,5,1,53,720,
1,5,2,62,313,
2,4,2,68,423,
2,8,2,37,610,
1,4,2,84,0,
2,6,1,31,313,
1,6,2,48,313,
1,3,2,35,323,
2,3,1,49,113,
2,3,2,58,213,
2,3,1,27,620,
2,5,1,55,113,
1,0,2,80,313,
2,5,2,64,620,
2,7,2,39,720,
1,5,1,48,229,
2,0,1,68,313,
1,7,1,68,423,
1,4,2,56,113,
1,4,2,52,113,
1,2,2,58,313,
1,3,2,64,720,
1,3,2,39,313,
1,6,2,43,720,
2,7,1,46,610,
1,5,2,53,313,
1,88,1,67,113,
2,3,1,73,113,
2,7,1,20,313,
1,6,1,999,313,
1,4,2,56,313,
1,6,2,53,720,
2,6,1,26,620,
1,6,2,43,720,
1,3,2,55,113,
1,7,1,72,313,
2,7,2,41,720,
2,88,2,86,0,
1,8,1,63,213,
1,4,2,57,520,
2,2,2,50,313,
1,2,1,74,213,
1,4,2,88,113,
1,5,2,58,720,
1,5,2,70,213,
1,8,2,69,213,
2,7,1,21,323,
1,4,1,59,213,
1,0,2,999,113,
2,5,2,37,720,
2,5,1,58,720,
1,6,2,40,720,
1,5,1,29,720,
1,2,2,38,720,
2,6,2,52,213,
1,8,2,70,113,
2,4,2,19,313,
1,6,2,44,313,
1,3,1,59,113,
2,4,1,42,323,
1,0,1,78,213,
2,3,2,43,313,
1,3,2,45,800,
1,8,1,47,313,
1,5,1,53,113,
2,3,1,75,113,
1,4,2,49,313,
2,3,2,51,313,
2,5,1,44,720,
2,88,1,90,0,
1,88,2,73,113,
1,8,2,75,113,
2,3,2,69,113,
1,3,1,37,610,
2,3,1,69,113,
1,3,1,41,720,
2,5,2,32,313,
1,7,1,28,313,
2,1,1,25,229,
1,8,2,54,113,
1,3,2,57,213,
1,2,2,25,423,
1,5,1,36,313,
2,3,1,56,213,
1,0,2,78,113,
1,5,2,44,113,
2,2,2,41,313,
1,7,1,53,620,
1,3,1,81,113,
1,6,2,69,313,
2,2,2,32,5555,
1,5,1,75,113,
1,5,2,67,213,
2,10,2,49,213,
1,5,1,76,113,
1,5,2,58,113,
2,0,2,79,113,
2,7,2,60,213,
1,6,1,19,313,
1,5,1,45,313,
2,8,1,19,313,
1,3,2,41,620,
1,4,2,67,113,
1,5,1,40,323,
1,5,1,53,313,
2,5,2,25,323,
1,3,2,75,0,
1,6,2,66,113,
1,6,2,54,213,
1,4,2,41,720,
1,3,2,74,113,
1,4,1,72,620,
1,5,2,66,113,
1,3,1,33,229,
1,7,1,65,213,
1,4,1,79,113,
1,6,1,57,313,
1,7,2,82,113,
1,3,2,76,113,
1,3,2,73,113,
1,7,1,58,113,
1,88,2,70,113,
1,5,1,19,313,
1,4,2,54,720,
1,3,1,66,313,
2,6,1,37,313,
1,4,2,50,213,
1,2,2,76,113,
2,6,1,39,620,
1,3,2,72,0,
2,5,2,20,313,
2,1,1,67,113,
1,9,1,74,800,
2,3,1,35,323,
1,3,2,53,113,
1,3,2,59,620,
1,5,2,73,113,
1,2,2,37,720,
1,0,1,65,213,
1,6,1,73,113,
1,6,2,999,113,
1,3,2,72,113,
2,5,1,38,323,
1,4,2,39,720,
2,3,2,27,423,
2,5,2,15,213,
1,6,2,63,113,
1,6,1,74,213,
1,5,2,63,113,
2,0,2,42,313,
1,3,1,52,313,
1,5,1,76,323,
1,6,1,61,113,
1,5,2,66,720,
1,4,2,35,313,
1,4,1,42,423,
1,5,2,23,423,
1,5,1,51,313,
1,3,1,30,720,
2,5,2,54,213,
2,5,1,37,313,
1,8,2,74,0,
2,3,1,70,720,
1,6,2,32,610,
1,4,1,78,213,
2,7,1,46,113,
1,4,1,49,323,
1,5,1,42,213,
2,88,2,74,0,
2,0,1,83,113,
1,2,1,70,113,
1,5,2,29,313,
1,5,1,65,113,
2,5,2,17,213,
1,7,1,83,113,
2,6,2,38,313,
1,8,1,64,313,
2,5,1,48,113,
2,2,2,48,720,
2,3,2,42,620,
1,2,2,53,213,
1,1,1,37,213,
1,5,1,87,520,
1,7,2,72,520,
1,7,2,43,113,
1,9,2,70,113,
2,3,1,67,620,
2,5,2,48,720,
2,4,1,57,113,
1,8,1,58,113,
1,6,2,28,620,
1,3,1,71,213,
2,4,2,53,113,
1,6,2,37,113,
1,5,1,65,213,
1,5,1,48,5555,
1,88,2,83,113,
1,7,1,73,213,
1,1,2,62,113,
1,4,2,62,213,
1,5,2,50,323,
1,7,2,33,620,
1,5,2,64,113,
1,5,1,77,113,
2,4,2,19,313,
1,6,1,43,213,
1,6,2,27,720,
2,6,2,38,620,
1,10,1,39,5555,
1,4,2,46,213,
1,8,1,57,720,
1,6,1,77,113,
1,2,1,51,113,
2,0,2,999,0,
2,5,1,999,213,
2,7,2,55,720,
1,6,2,66,113,
1,3,2,64,213,
1,0,1,66,113,
1,7,2,38,720,
1,3,1,53,113,
1,3,2,48,313,
1,5,2,47,213,
1,5,2,68,113,
2,3,2,35,213,
2,5,2,82,113,
2,2,1,75,113,
1,3,2,43,313,
1,3,1,74,213,
2,5,2,68,113,
1,2,2,64,213,
2,3,2,20,323,
2,6,1,71,720,
1,3,2,77,113,
2,3,1,38,710,
1,4,2,69,720,
1,4,1,26,620,
1,0,2,54,313,
2,1,2,19,313,
2,5,1,64,113,
1,7,1,45,313,
1,2,2,58,113,
2,4,2,49,620,
1,7,1,72,323,
2,1,1,37,520,
1,6,1,46,313,
2,3,1,35,113,
1,5,2,73,113,
2,5,2,34,620,
2,9,2,41,8888,
1,6,2,65,113,
2,5,2,22,323,
1,4,2,27,313,
1,5,2,76,423,
2,0,2,72,113,
1,8,2,999,113,
2,8,2,18,213,
1,6,1,52,313,
1,7,1,23,313,
7,6,1,75,113,
1,7,2,58,213,
2,0,2,65,113,
1,2,1,15,113,
1,7,2,54,213,
1,5,1,62,800,
1,0,1,63,113,
1,7,2,28,323,
2,3,2,72,113,
2,7,1,26,620,
2,4,2,23,313,
2,4,2,64,610,
1,4,1,24,313,
2,8,2,33,113,
1,7,2,19,229,
2,10,2,67,113,
1,8,1,71,313,
2,8,2,27,423,
1,5,2,39,800,
1,7,2,65,213,
1,5,1,62,113,
1,5,2,34,222,
1,2,2,78,113,
1,6,1,58,113,
1,5,2,79,113,
2,4,2,32,313,
1,5,1,51,610,
1,5,1,70,113,
1,5,1,56,313,
1,5,1,69,213,
2,4,2,32,720,
1,6,1,15,213,
2,2,2,27,323,
2,6,2,34,213,
1,4,2,71,520,
2,3,2,44,720,
1,3,1,78,113,
1,5,2,75,720,
1,1,1,56,113,
1,4,2,51,710,
1,5,2,74,520,
1,5,1,68,313,
2,4,2,57,113,
2,8,1,66,710,
2,4,1,75,423,
1,4,2,50,720,
2,7,2,33,313,
1,5,1,50,213,
1,3,2,77,113,
2,3,2,39,720,
1,6,1,62,720,
1,5,1,61,710,
1,6,1,76,520,
1,4,2,17,213,
2,4,2,24,323,
1,3,2,53,313,
1,4,2,55,213,
1,8,2,82,213,
2,5,2,48,610,
1,4,2,38,313,
1,4,1,62,313,
1,6,1,34,720,
1,6,1,75,113,
1,4,2,48,113,
1,8,1,73,610,
1,1,1,74,113,
1,5,2,40,720,
2,6,2,37,213,
1,5,1,59,113,
1,5,2,57,213,
1,3,2,60,113,
1,3,2,35,720,
2,88,1,17,213,
1,4,1,52,800,
2,3,2,59,113,
1,3,2,84,113,
1,5,1,58,620,
1,3,2,32,323,
2,6,1,52,213,
1,4,2,39,720,
2,8,1,44,520,
1,6,2,88,520,
2,4,2,48,720,
2,5,2,44,313,
1,2,2,55,113,
1,3,1,56,423,
1,3,1,30,313,
2,4,2,51,213,
2,1,2,17,213,
2,2,2,40,710,
2,7,1,24,313,
2,5,1,28,113,
1,8,1,34,720,
1,6,1,24,720,
1,6,2,56,720,
1,5,2,30,720,
2,88,2,56,113,
1,6,1,28,313,
2,3,2,71,423,
2,8,1,41,720,
2,1,1,65,113,
1,5,2,33,610,
2,3,1,62,313,
1,3,2,37,213,
1,4,2,35,720,
1,6,1,79,113,
1,1,2,81,113,
2,5,2,81,0,
2,5,1,27,720,
2,5,2,36,323,
1,4,1,83,113,
1,4,1,39,313,
2,1,1,64,313,
2,3,2,47,313,
1,1,1,25,213,
2,4,1,51,113,
1,5,2,48,710,
1,5,2,66,113,
1,5,1,79,0,
2,5,1,17,213,
2,5,1,48,720,
2,3,1,34,423,
2,7,1,63,313,
1,0,1,30,213,
1,6,2,71,313,
1,0,2,63,113,
2,6,1,16,213,
2,1,2,61,0,
2,5,2,25,213,
1,4,2,53,213,
2,2,2,73,520,
1,2,2,46,710,
2,0,2,58,113,
2,5,1,71,113,
1,6,1,39,720,
2,8,1,56,720,
2,2,2,71,113,
1,8,1,37,313,
1,4,2,77,720,
1,6,2,62,313,
2,1,2,19,313,
1,3,1,28,620,
2,6,2,21,313,
1,5,1,20,313,
2,3,1,19,313,
2,3,2,33,313,
2,6,2,46,423,
1,8,2,63,229,
1,4,2,75,800,
1,1,1,31,213,
1,6,1,74,113,
1,7,2,83,213,
1,4,2,50,213,
1,4,2,59,113,
2,6,2,43,610,
2,7,2,22,313,
1,2,2,79,0,
1,4,2,58,213,
2,3,2,63,213,
2,6,1,18,213,
2,5,1,23,610,
1,4,2,46,720,
1,4,2,52,113,
1,7,1,59,313,
1,5,1,29,423,
1,0,2,66,213,
1,6,2,20,313,
1,5,2,59,113,
1,6,2,50,313,
1,6,1,60,313,
2,4,2,72,720,
2,5,1,70,113,
1,4,2,39,720,
2,8,2,55,620,
7,5,2,48,213,
1,5,1,62,113,
1,2,1,71,113,
1,7,1,41,620,
1,4,2,80,113,
1,3,2,58,720,
2,2,2,27,610,
2,3,1,39,113,
2,3,2,57,113,
2,5,2,71,720,
2,8,2,35,5555,
2,3,2,26,323,
1,5,1,37,313,
2,5,2,50,313,
1,0,1,63,113,
1,3,2,48,313,
1,0,2,47,113,
1,6,1,62,113,
2,88,2,22,313,
1,6,2,23,720,
1,4,1,51,313,
1,0,1,53,313,
2,0,1,77,0,
2,5,1,26,720,
2,8,2,60,313,
1,7,2,28,720,
2,5,2,79,113,
1,3,1,60,213,
2,0,1,23,313,
1,5,2,44,720,
2,3,2,53,113,
1,5,1,59,213,
1,6,2,51,710,
1,5,2,69,113,
2,0,2,23,323,
2,5,2,38,620,
2,0,2,26,321,
1,6,2,66,213,
2,7,1,15,213,
2,5,2,27,213,
1,7,2,47,213,
2,5,2,89,113,
2,0,2,44,321,
8,7,2,42,213,
2,88,2,50,321,
7,2,2,31,323,
1,3,2,62,213,
2,6,2,35,620,
2,8,1,64,229,
7,6,1,32,213,
2,3,2,22,323,
2,0,1,48,321,
2,0,2,53,323,
2,4,1,24,323,
2,3,1,53,323,
8,0,1,49,321,
2,3,1,68,213,
2,3,2,53,321,
2,0,2,49,620,
2,3,2,61,323,
1,2,2,58,113,
2,2,2,54,321,
2,7,1,19,323,
1,7,2,80,213,
2,3,2,48,620,
2,7,1,34,610,
2,3,1,31,720,
2,0,1,20,323,
1,3,2,61,321,
2,3,1,56,321,
2,3,2,75,321,
2,1,2,61,321,
2,5,1,37,520,
2,5,2,62,321,
2,0,1,44,323,
2,2,1,58,313,
2,5,2,44,323,
8,5,2,53,322,
1,2,2,42,620,
2,3,2,68,520,
8,3,2,62,321,
1,8,2,64,510,
7,5,1,61,620,
1,7,1,77,321,
2,4,1,65,321,
2,6,1,21,323,
2,0,2,42,323,
